titles,original price,discount price,urls
"LG 1.5 Ton 5 Star Split Dual Inverter AC  - White, Purple",,"₹73,990",https://www.flipkart.com/lg-1-5-ton-5-star-split-dual-inverter-ac-white-purple/p/itm7a441034e8591?pid=ACNG9VHYZBZGZHGA&lid=LSTACNG9VHYZBZGZHGA1NXPD0&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_13_76LBVEXXNXP0_MC.ACNG9VHYZBZGZHGA&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_LG%2BACs_5_13.productCard.PMU_V2_LG%2B1.5%2BTon%2B5%2BStar%2BSplit%2BDual%2BInverter%2BAC%2B%2B-%2BWhite%252C%2BPurple_acnewclp-store_ACNG9VHYZBZGZHGA_neo%2Fmerchandising_4&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_LG%2BACs_LIST_productCard_cc_5_NA_view-all&cid=ACNG9VHYZBZGZHGA
LG 1.5 Ton 5 Star Split Dual Inverter AC with Wi-fi Connect  - Wh...,,"₹73,990",https://www.flipkart.com/lg-1-5-ton-5-star-split-dual-inverter-ac-wi-fi-connect-white/p/itmce50260ced5d6?pid=ACNG9VHYZHNPJ6DT&lid=LSTACNG9VHYZHNPJ6DTM4C1XP&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_13_76LBVEXXNXP0_MC.ACNG9VHYZHNPJ6DT&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_LG%2BACs_6_13.productCard.PMU_V2_LG%2B1.5%2BTon%2B5%2BStar%2BSplit%2BDual%2BInverter%2BAC%2Bwith%2BWi-fi%2BConnect%2B%2B-%2BWhite_acnewclp-store_ACNG9VHYZHNPJ6DT_neo%2Fmerchandising_5&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_LG%2BACs_LIST_productCard_cc_6_NA_view-all&cid=ACNG9VHYZHNPJ6DT
SAMSUNG 1.5 Ton 4 Star Split Inverter AC  - White,,"₹70,436",https://www.flipkart.com/samsung-1-5-ton-4-star-split-inverter-ac-white/p/itm7a3bb4aa50f51?pid=ACNGZVUAP7XDUZWA&lid=LSTACNGZVUAP7XDUZWAYO2Y9X&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_14_4CU5VKI8BXVQ_MC.ACNGZVUAP7XDUZWA&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Samsung%2BACs_1_14.productCard.PMU_V2_SAMSUNG%2B1.5%2BTon%2B4%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGZVUAP7XDUZWA_neo%2Fmerchandising_0&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Samsung%2BACs_LIST_productCard_cc_1_NA_view-all&cid=ACNGZVUAP7XDUZWA
SAMSUNG 1.5 Ton 3 Star Split Inverter AC  - White,,"₹69,990",https://www.flipkart.com/samsung-1-5-ton-3-star-split-inverter-ac-white/p/itmae605b3247bea?pid=ACNFU3XZ98AYECCZ&lid=LSTACNFU3XZ98AYECCZ139HEW&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_14_4CU5VKI8BXVQ_MC.ACNFU3XZ98AYECCZ&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Samsung%2BACs_2_14.productCard.PMU_V2_SAMSUNG%2B1.5%2BTon%2B3%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNFU3XZ98AYECCZ_neo%2Fmerchandising_1&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Samsung%2BACs_LIST_productCard_cc_2_NA_view-all&cid=ACNFU3XZ98AYECCZ
SAMSUNG 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Conn...,,"₹64,990",https://www.flipkart.com/samsung-2023-model-2-ton-3-star-split-inverter-ac-wi-fi-connect-white/p/itm46d95afeb70a1?pid=ACNGMFFPRXGHZND6&lid=LSTACNGMFFPRXGHZND6HBFG6K&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_14_4CU5VKI8BXVQ_MC.ACNGMFFPRXGHZND6&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Samsung%2BACs_3_14.productCard.PMU_V2_SAMSUNG%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2BAC%2Bwith%2BWi-fi%2BConnect%2B%2B-%2BWhite_acnewclp-store_ACNGMFFPRXGHZND6_neo%2Fmerchandising_2&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Samsung%2BACs_LIST_productCard_cc_3_NA_view-all&cid=ACNGMFFPRXGHZND6
SAMSUNG 2023 Model 1 Ton 3 Star Split Inverter AC  - White,,"₹61,990",https://www.flipkart.com/samsung-2023-model-1-ton-3-star-split-inverter-ac-white/p/itm38bab1c113fb8?pid=ACNGMFFPFZ7ZUP45&lid=LSTACNGMFFPFZ7ZUP45D9LAAQ&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_14_4CU5VKI8BXVQ_MC.ACNGMFFPFZ7ZUP45&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Samsung%2BACs_4_14.productCard.PMU_V2_SAMSUNG%2B2023%2BModel%2B1%2BTon%2B3%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGMFFPFZ7ZUP45_neo%2Fmerchandising_3&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Samsung%2BACs_LIST_productCard_cc_4_NA_view-all&cid=ACNGMFFPFZ7ZUP45
SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split ...,,"₹63,490",https://www.flipkart.com/samsung-convertible-5-in-1-cooling-2023-model-2-ton-3-star-split-inverter-ac-wi-fi-connect-white/p/itm549ce8efa1f27?pid=ACNGHRDQMBEJ7UY9&lid=LSTACNGHRDQMBEJ7UY90VHJIW&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_14_4CU5VKI8BXVQ_MC.ACNGHRDQMBEJ7UY9&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Samsung%2BACs_5_14.productCard.PMU_V2_SAMSUNG%2BConvertible%2B5-in-1%2BCooling%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2BAC%2Bwith%2BWi-fi%2BConnect%2B%2B-%2BWhite_acnewclp-store_ACNGHRDQMBEJ7UY9_neo%2Fmerchandising_4&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Samsung%2BACs_LIST_productCard_cc_5_NA_view-all&cid=ACNGHRDQMBEJ7UY9
SAMSUNG 2023 Model 2 Ton 3 Star Split Inverter AC  - White,,"₹54,990",https://www.flipkart.com/samsung-2023-model-2-ton-3-star-split-inverter-ac-white/p/itm74facecf2bda4?pid=ACNGMFFP7ZHWGSPS&lid=LSTACNGMFFP7ZHWGSPSPRI2XA&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_14_4CU5VKI8BXVQ_MC.ACNGMFFP7ZHWGSPS&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Samsung%2BACs_6_14.productCard.PMU_V2_SAMSUNG%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGMFFP7ZHWGSPS_neo%2Fmerchandising_5&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Samsung%2BACs_LIST_productCard_cc_6_NA_view-all&cid=ACNGMFFP7ZHWGSPS
Whirlpool 1.5 Ton Split Dual Inverter AC  - White,,"₹55,000",https://www.flipkart.com/whirlpool-1-5-ton-split-dual-inverter-ac-white/p/itmc4c179c043533?pid=ACNFSNKFJX7VHYMK&lid=LSTACNFSNKFJX7VHYMKW5PMAM&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_15_4FE9AQIGCJD6_MC.ACNFSNKFJX7VHYMK&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Whirlpool%2BACs_1_15.productCard.PMU_V2_Whirlpool%2B1.5%2BTon%2BSplit%2BDual%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNFSNKFJX7VHYMK_neo%2Fmerchandising_0&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_1_NA_view-all&cid=ACNFSNKFJX7VHYMK
Whirlpool Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Spli...,,"₹52,390",https://www.flipkart.com/whirlpool-convertible-5-in-1-cooling-2023-model-2-ton-3-star-split-inverter-6th-sense-technology-ac-white/p/itm26c0c0b111cfd?pid=ACNGHUJBQRXFTBHH&lid=LSTACNGHUJBQRXFTBHHHXHZTP&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_15_4FE9AQIGCJD6_MC.ACNGHUJBQRXFTBHH&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Whirlpool%2BACs_2_15.productCard.PMU_V2_Whirlpool%2BConvertible%2B5-in-1%2BCooling%2B2023%2BModel%2B2%2BTon%2B3%2BStar%2BSplit%2BInverter%2B6th%2BSense%2BTechnology%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGHUJBQRXFTBHH_neo%2Fmerchandising_1&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_2_NA_view-all&cid=ACNGHUJBQRXFTBHH
Whirlpool 1.5 Ton 5 Star Split Inverter AC  - White,,"₹51,290",https://www.flipkart.com/whirlpool-1-5-ton-5-star-split-inverter-ac-white/p/itm3e96728dd530e?pid=ACNFWYTPGHUTT34Q&lid=LSTACNFWYTPGHUTT34QUL8ZQ7&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_15_4FE9AQIGCJD6_MC.ACNFWYTPGHUTT34Q&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Whirlpool%2BACs_3_15.productCard.PMU_V2_Whirlpool%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNFWYTPGHUTT34Q_neo%2Fmerchandising_2&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_3_NA_view-all&cid=ACNFWYTPGHUTT34Q
Whirlpool 4 in 1 Convertible Cooling 1.5 Ton 5 Star Split Inverte...,,"₹50,900",https://www.flipkart.com/whirlpool-4-1-convertible-cooling-1-5-ton-5-star-split-inverter-ac-white/p/itm2b4a408a15d43?pid=ACNGY92HGCEXR9GM&lid=LSTACNGY92HGCEXR9GMZFCJTY&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_15_4FE9AQIGCJD6_MC.ACNGY92HGCEXR9GM&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Whirlpool%2BACs_4_15.productCard.PMU_V2_Whirlpool%2B4%2Bin%2B1%2BConvertible%2BCooling%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGY92HGCEXR9GM_neo%2Fmerchandising_3&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_4_NA_view-all&cid=ACNGY92HGCEXR9GM
Whirlpool Convertible 4-in-1 Cooling 2023 Model 1.5 Ton 5 Star Sp...,,"₹64,990",https://www.flipkart.com/whirlpool-convertible-4-in-1-cooling-2023-model-1-5-ton-5-star-split-inverter-6th-sense-technology-ac-white/p/itm633a13a71d882?pid=ACNGHHW2PHWHAYKB&lid=LSTACNGHHW2PHWHAYKB7LRDBW&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_15_4FE9AQIGCJD6_MC.ACNGHHW2PHWHAYKB&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Whirlpool%2BACs_5_15.productCard.PMU_V2_Whirlpool%2BConvertible%2B4-in-1%2BCooling%2B2023%2BModel%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2B6th%2BSense%2BTechnology%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGHHW2PHWHAYKB_neo%2Fmerchandising_4&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_5_NA_view-all&cid=ACNGHHW2PHWHAYKB
Whirlpool 2023 Model 4 in 1 Convertible Cooling 1.5 Ton 5 Star Sp...,,"₹56,500",https://www.flipkart.com/whirlpool-2023-model-4-1-convertible-cooling-1-5-ton-5-star-split-inverter-ac-white/p/itm18e43c8967819?pid=ACNGBKQRVX4ZCBMB&lid=LSTACNGBKQRVX4ZCBMBPEAPUU&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_d5872edb-1ed7-442a-869f-88e23956036e_15_4FE9AQIGCJD6_MC.ACNGBKQRVX4ZCBMB&ppt=None&ppn=None&ssid=3o4l3q3jds0000001692178827194&otracker=clp_pmu_v2_Whirlpool%2BACs_6_15.productCard.PMU_V2_Whirlpool%2B2023%2BModel%2B4%2Bin%2B1%2BConvertible%2BCooling%2B1.5%2BTon%2B5%2BStar%2BSplit%2BInverter%2BAC%2B%2B-%2BWhite_acnewclp-store_ACNGBKQRVX4ZCBMB_neo%2Fmerchandising_5&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Whirlpool%2BACs_LIST_productCard_cc_6_NA_view-all&cid=ACNGBKQRVX4ZCBMB
,,"₹54,469",
,,"₹52,000",
,,"₹50,999",
,,"₹48,990",
,,"₹43,500",
,,"₹41,990",
,,"₹39,890",
,,"₹39,750",
,,"₹37,990",
,,"₹37,690",
,,"₹25,999",
,,"₹35,990",
,,"₹29,490",
,,"₹35,490",
,,"₹33,499",
